"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","seedling","QuadName","Grazing","Group"
"70","Q1",41,7,186.842810494419,1,9,0.220142548335886,0,0,"E1 Q1","no","E1"
"71","Q1",41,2,942.343604625206,1,10,1.78211791990179e-08,0,0,"E1 Q1","no","E1"
"72","Q1",41,4,405.084906419389,1,10,0.88998473513186,0,0,"E1 Q1","no","E1"
"73","Q1",45,1,234.960092437368,1,14,-7.37394034722172e-09,0,0,"E1 Q1","no","E1"
"74","Q1",45,2,1032.59821942036,1,14,0.0579487804684362,0,0,"E1 Q1","no","E1"
"75","Q1",45,21,0.25,0,1,42.1539800710507,0,1,"E1 Q1","no","E1"
"76","Q1",45,22,0.25,0,1,1.78064643970011,1,1,"E1 Q1","no","E1"
"77","Q1",45,23,0.25,1,1,7.9765878517204,0,0,"E1 Q1","no","E1"
"78","Q1",45,4,324.617104628152,1,14,2.50583003529906,0,0,"E1 Q1","no","E1"
"79","Q1",45,7,207.726007591907,1,13,4.09841988239455,0,0,"E1 Q1","no","E1"
"80","Q1",45,5,179.437932178497,1,14,0.192694091049333,0,0,"E1 Q1","no","E1"
"81","Q1",46,5,111.11187572234,1,15,0.855607371335495,0,0,"E1 Q1","no","E1"
"82","Q1",46,1,97.9425528583798,0,15,-9.84714176865964e-09,0,0,"E1 Q1","no","E1"
"83","Q1",46,23,0.958234342345,1,2,6.3175980190381,0,0,"E1 Q1","no","E1"
"84","Q1",46,24,0.25,0,1,18.9667417682058,0,1,"E1 Q1","no","E1"
"85","Q1",46,7,179.652047891144,1,14,4.63270970169627,0,0,"E1 Q1","no","E1"
"86","Q1",46,4,132.447260492649,1,15,2.69115423432189,0,0,"E1 Q1","no","E1"
"87","Q1",46,2,713.869612400767,1,15,-9.84714176865964e-09,0,0,"E1 Q1","no","E1"
"88","Q1",49,4,29.9326221216464,1,18,17.0544823753103,0,0,"E1 Q1","no","E1"
"89","Q1",49,7,306.125840095382,1,17,-2.20404956507991e-08,0,0,"E1 Q1","no","E1"
"90","Q1",49,25,1.3705786111337,0,1,36.6574605305937,0,0,"E1 Q1","no","E1"
"91","Q1",49,2,521.225173181136,1,18,-2.20404956507991e-08,0,0,"E1 Q1","no","E1"
"92","Q1",49,5,86.8614895953945,1,18,1.97172340676843e-08,0,0,"E1 Q1","no","E1"
"93","Q1",50,26,58.1158094234377,1,1,-1.79969872338148e-08,0,0,"E1 Q1","no","E1"
"94","Q1",50,4,33.9878369242245,1,19,12.6820393992838,0,0,"E1 Q1","no","E1"
"95","Q1",50,27,14.7988599837709,1,1,1.12578057986923e-08,0,0,"E1 Q1","no","E1"
"96","Q1",50,23,3.6070913431568,1,6,7.01671443259792,0,0,"E1 Q1","no","E1"
"97","Q1",50,2,326.972271451311,1,19,-6.36921981822525e-09,0,0,"E1 Q1","no","E1"
"98","Q1",50,7,182.60507288768,1,18,-6.36921981822525e-09,0,0,"E1 Q1","no","E1"
"99","Q1",50,5,47.5450352356218,1,19,2.28855867590028e-08,0,0,"E1 Q1","no","E1"
"100","Q1",51,7,122.333200661759,1,19,0.392893288729468,0,0,"E1 Q1","no","E1"
"101","Q1",51,26,30.7117206057551,0,2,-2.11408390793366e-08,0,0,"E1 Q1","no","E1"
"102","Q1",51,4,25.6663713024021,1,20,15.3909738071182,0,0,"E1 Q1","no","E1"
"103","Q1",51,2,104.77532480877,1,20,0.00127922580931283,0,0,"E1 Q1","no","E1"
"104","Q1",51,23,4.2178402136097,1,7,6.03328473313464,0,0,"E1 Q1","no","E1"
"105","Q1",51,27,15.9834904033266,1,2,1.17305110070021e-08,1,0,"E1 Q1","no","E1"
"106","Q1",51,5,32.8425309078423,1,20,0.20687613506152,0,0,"E1 Q1","no","E1"
"107","Q1",54,4,69.5810072372634,1,23,13.0641651975756,0,0,"E1 Q1","no","E1"
"108","Q1",54,7,91.5679581074151,1,22,0.0368558019895318,0,0,"E1 Q1","no","E1"
"109","Q1",54,23,51.1779708680151,1,10,-1.19922904939784e-08,0,0,"E1 Q1","no","E1"
"110","Q1",54,2,223.528029849346,1,23,4.72702376803392,0,0,"E1 Q1","no","E1"
"111","Q1",55,2,233.381921391138,1,24,2.97607845,0,0,"E1 Q1","no","E1"
"112","Q1",55,7,210.523632162045,1,23,0.0340362999999968,0,0,"E1 Q1","no","E1"
"113","Q1",55,4,45.4634386995665,1,24,11.34355895,0,0,"E1 Q1","no","E1"
"114","Q1",55,23,42.9744712597627,1,11,7.17917065,0,0,"E1 Q1","no","E1"
"115","Q10",30,6,86.3122157215389,1,1,27.0552332,0,0,"P1 E1 Q4","no","P1E1"
"116","Q10",30,7,0.25,0,1,11.1379597296648,0,1,"P1 E1 Q4","no","P1E1"
"117","Q10",31,6,193.582155907661,1,2,27.4389909899695,0,0,"P1 E1 Q4","no","P1E1"
"118","Q10",32,6,208.605704566671,1,3,21.4039597261245,0,0,"P1 E1 Q4","no","P1E1"
"119","Q10",33,6,295.137001003955,1,4,18.7080785,0,0,"P1 E1 Q4","no","P1E1"
"120","Q10",34,9,0.25,0,1,4.89717847385251,0,0,"P1 E1 Q4","no","P1E1"
"121","Q10",34,6,166.10904831868,1,5,24.408941,0,0,"P1 E1 Q4","no","P1E1"
"122","Q10",34,8,0.25,1,1,4.8596425363176,0,0,"P1 E1 Q4","no","P1E1"
"123","Q10",35,6,260.616664250667,1,6,21.1755863,0,0,"P1 E1 Q4","no","P1E1"
"124","Q10",35,13,0.25,0,1,28.2135902143177,0,1,"P1 E1 Q4","no","P1E1"
"125","Q10",35,11,0.25,0,1,16.6602948910578,0,1,"P1 E1 Q4","no","P1E1"
"126","Q10",35,12,0.25,0,1,9.7159167595903,0,1,"P1 E1 Q4","no","P1E1"
"127","Q10",35,16,0.25,0,1,18.5577581740749,0,0,"P1 E1 Q4","no","P1E1"
"128","Q10",35,15,0.25,0,1,21.0659214576609,0,0,"P1 E1 Q4","no","P1E1"
"129","Q10",35,14,0.25,0,1,12.1431417618508,0,1,"P1 E1 Q4","no","P1E1"
"130","Q10",35,10,0.25,0,1,7.1032605071571,0,1,"P1 E1 Q4","no","P1E1"
"131","Q10",35,17,0.25,0,1,2.2311659713697,1,1,"P1 E1 Q4","no","P1E1"
"132","Q10",36,8,12.2809423205314,1,3,2.87682925,0,0,"P1 E1 Q4","no","P1E1"
"133","Q10",36,18,0.600557255101,1,1,1.54910821947851e-08,1,0,"P1 E1 Q4","no","P1E1"
"134","Q10",36,6,319.067532485439,1,7,19.23466675,0,0,"P1 E1 Q4","no","P1E1"
"135","Q10",36,19,0.25,1,1,10.2400995725786,0,1,"P1 E1 Q4","no","P1E1"
"136","Q10",37,8,19.6615927627093,1,4,2.4121316,0,0,"P1 E1 Q4","no","P1E1"
"137","Q10",37,21,0.25,0,1,14.090952701165,0,1,"P1 E1 Q4","no","P1E1"
"138","Q10",37,19,0.25,1,2,8.92983707135821,0,0,"P1 E1 Q4","no","P1E1"
"139","Q10",37,6,379.441501577043,1,8,19.3357777,0,0,"P1 E1 Q4","no","P1E1"
"140","Q10",37,20,0.25,0,1,14.3945480139477,0,1,"P1 E1 Q4","no","P1E1"
"141","Q10",38,23,0.25,0,1,28.1463284955051,0,1,"P1 E1 Q4","no","P1E1"
"142","Q10",38,18,25.0348932653022,1,3,5.58682700102509e-09,1,0,"P1 E1 Q4","no","P1E1"
"143","Q10",38,22,0.25,0,1,4.1150808168741,1,1,"P1 E1 Q4","no","P1E1"
"144","Q10",38,19,8.6166264544988,1,3,6.94236283097818,0,0,"P1 E1 Q4","no","P1E1"
"145","Q10",38,24,0.25,0,1,0.271208938294308,1,1,"P1 E1 Q4","no","P1E1"
"146","Q10",38,25,0.25,0,1,13.9478394197817,0,1,"P1 E1 Q4","no","P1E1"
"147","Q10",38,6,389.05350156768,1,9,18.0907683351968,0,0,"P1 E1 Q4","no","P1E1"
"148","Q10",38,8,32.7882108671443,1,5,0.877358155762376,0,0,"P1 E1 Q4","no","P1E1"
"149","Q10",39,6,366.077857769912,1,10,17.9088854946786,0,0,"P1 E1 Q4","no","P1E1"
"150","Q10",39,18,20.4183192817712,1,4,-1.22073942065981e-08,1,0,"P1 E1 Q4","no","P1E1"
"151","Q10",39,8,20.2023664400856,1,6,1.98070505806615,0,0,"P1 E1 Q4","no","P1E1"
"152","Q10",39,26,0.25,0,1,29.2380863090218,0,1,"P1 E1 Q4","no","P1E1"
"153","Q10",39,19,6.8866249760933,1,4,7.74477142905403,0,0,"P1 E1 Q4","no","P1E1"
"154","Q10",40,18,5.5367592871639,1,5,-8.22262791189132e-09,1,0,"P1 E1 Q4","no","P1E1"
"155","Q10",40,8,22.895948318921,1,7,2.92471910053035,0,0,"P1 E1 Q4","no","P1E1"
"156","Q10",40,6,426.578074595753,1,11,13.3264019291432,0,0,"P1 E1 Q4","no","P1E1"
"157","Q10",40,19,12.5769355397717,1,5,4.78356986896421,0,0,"P1 E1 Q4","no","P1E1"
"158","Q10",41,8,24.5278738422139,1,8,0.502579264612601,0,0,"P1 E1 Q4","no","P1E1"
"159","Q10",41,6,513.790781183919,1,12,5.00409409980743,0,0,"P1 E1 Q4","no","P1E1"
"160","Q10",41,18,15.9026121803694,0,6,0,0,0,"P1 E1 Q4","no","P1E1"
"161","Q10",41,19,26.7926993167156,1,6,3.06973785597697,0,0,"P1 E1 Q4","no","P1E1"
"162","Q10",45,37,0.25,0,1,33.2162425627267,0,1,"P1 E1 Q4","no","P1E1"
"163","Q10",45,8,10.891939567222,0,12,-2.58026933153133e-08,0,0,"P1 E1 Q4","no","P1E1"
"164","Q10",45,36,297.159657459069,0,1,9.10915787244448e-12,0,0,"P1 E1 Q4","no","P1E1"
"165","Q10",45,6,1173.97363982384,0,16,0.178630041404872,0,0,"P1 E1 Q4","no","P1E1"
"166","Q11",30,8,9.4602559251676,1,1,3.8881027,0,0,"P1 Q1","yes","P1"
"167","Q11",31,8,24.0610102098144,1,2,2.97451441666033,0,0,"P1 Q1","yes","P1"
"168","Q11",31,9,21.5135286493471,1,1,0.228158152462981,0,0,"P1 Q1","yes","P1"
"169","Q11",32,9,100.871842302012,1,2,0.0174612999999937,0,0,"P1 Q1","yes","P1"
"170","Q11",32,8,27.8832837457507,1,3,8.9983605,0,0,"P1 Q1","yes","P1"
"171","Q11",33,8,94.5368747757386,1,4,-1.34850741684289e-08,0,0,"P1 Q1","yes","P1"
"172","Q11",33,9,84.8614553315974,1,3,0.146083151752975,0,0,"P1 Q1","yes","P1"
"173","Q11",34,8,16.7722066839123,0,5,8.0806949,0,0,"P1 Q1","yes","P1"
"174","Q11",35,9,72.3951501402604,1,5,-1.76615202462926e-08,0,0,"P1 Q1","yes","P1"
"175","Q11",35,8,15.7972761366625,0,6,-1.98545235807757e-08,1,0,"P1 Q1","yes","P1"
"176","Q11",36,9,70.3582273584669,1,6,0.371151149999989,0,0,"P1 Q1","yes","P1"
"177","Q11",36,10,0.25,0,1,5.96819019359991,0,1,"P1 Q1","yes","P1"
"178","Q11",37,9,72.8376784575197,1,7,0.386647999999994,0,0,"P1 Q1","yes","P1"
"179","Q11",38,11,0.25,0,1,1.7748558146947,1,0,"P1 Q1","yes","P1"
"180","Q11",38,9,28.3604123024114,1,8,0.162642550000001,1,0,"P1 Q1","yes","P1"
"181","Q11",38,12,0.25,0,1,3.9660870667354,1,1,"P1 Q1","yes","P1"
"182","Q11",39,9,73.8522402199168,1,9,0.236105050000006,0,0,"P1 Q1","yes","P1"
"183","Q11",40,9,78.06032942228,1,10,0.0999143999999887,0,0,"P1 Q1","yes","P1"
"184","Q11",41,9,55.6049713197319,1,11,0.228739399999995,0,0,"P1 Q1","yes","P1"
"185","Q11",45,9,172.968310625356,1,15,0.576292550000005,0,0,"P1 Q1","yes","P1"
"186","Q11",46,9,148.792219937413,1,16,1.871225663308e-08,0,0,"P1 Q1","yes","P1"
"187","Q11",49,9,84.2910761164185,1,19,4.24620338890236e-09,0,0,"P1 Q1","yes","P1"
"188","Q11",56,29,66.7008152404638,0,1,1.40431989999999,0,0,"P1 Q1","yes","P1"
"189","Q11",56,31,15.2300892911844,1,1,15.063066,0,0,"P1 Q1","yes","P1"
"190","Q11",56,30,85.5264212978765,1,1,2.69662145000001,0,0,"P1 Q1","yes","P1"
"191","Q12",30,10,1.75792457266187,1,1,39.63346365,0,0,"P1 Q2","yes","P1"
"192","Q12",30,9,12.7540252381038,1,1,19.392516,0,0,"P1 Q2","yes","P1"
"193","Q12",31,9,14.2040338252388,1,2,19.6793159754372,0,0,"P1 Q2","yes","P1"
"194","Q12",31,10,12.5264540822417,1,2,39.0180089742792,0,0,"P1 Q2","yes","P1"
"195","Q12",32,10,0.25,1,3,36.5024394407872,0,0,"P1 Q2","yes","P1"
"196","Q12",32,9,0.25,1,3,21.4199105204905,0,0,"P1 Q2","yes","P1"
"197","Q12",33,9,5.48376943905113,0,4,20.5010488,0,0,"P1 Q2","yes","P1"
"198","Q12",33,10,40.2306933298477,1,4,39.7128371,0,0,"P1 Q2","yes","P1"
"199","Q12",34,13,0.25,0,1,12.2994097307464,0,0,"P1 Q2","yes","P1"
"200","Q12",34,11,0.25,0,1,10.0229206661263,0,0,"P1 Q2","yes","P1"
"201","Q12",34,12,0.25,0,1,17.9031636422153,0,0,"P1 Q2","yes","P1"
"202","Q12",34,10,17.7410553861161,1,5,39.82307615,0,0,"P1 Q2","yes","P1"
"203","Q12",35,14,26.3557514157034,0,1,2.44664022375218e-09,1,0,"P1 Q2","yes","P1"
"204","Q12",35,17,0.25,0,1,35.0426417831777,0,0,"P1 Q2","yes","P1"
"205","Q12",35,15,0.25,0,1,2.12036050251641,1,0,"P1 Q2","yes","P1"
"206","Q12",35,10,64.0646161862044,1,6,36.7482410248317,0,0,"P1 Q2","yes","P1"
"207","Q12",35,16,0.25,0,1,35.8494847526791,0,0,"P1 Q2","yes","P1"
"208","Q12",36,18,0.25,1,1,34.630568345294,0,1,"P1 Q2","yes","P1"
"209","Q12",36,10,73.753366652629,1,7,35.42946055,0,0,"P1 Q2","yes","P1"
"210","Q12",37,10,43.8738269279694,1,8,28.6631043,0,0,"P1 Q2","yes","P1"
"211","Q12",37,19,0.25,0,1,17.2677527041236,0,1,"P1 Q2","yes","P1"
"212","Q12",38,10,66.6507321647805,1,9,23.9127035,0,0,"P1 Q2","yes","P1"
"213","Q12",38,21,0.25,0,1,20.0091558316766,0,1,"P1 Q2","yes","P1"
"214","Q12",38,20,0.25,0,1,27.8632941202414,0,1,"P1 Q2","yes","P1"
"215","Q12",38,18,4.28721511453839,1,3,34.2239988,0,0,"P1 Q2","yes","P1"
"216","Q12",38,22,0.25,0,1,2.0924198774904,1,1,"P1 Q2","yes","P1"
"217","Q12",39,23,0.25,1,1,2.0458378461971,1,1,"P1 Q2","yes","P1"
"218","Q12",39,18,1.70113498842501,0,4,34.89660975,0,0,"P1 Q2","yes","P1"
"219","Q12",40,23,0.25,0,2,2.6939011280506,1,0,"P1 Q2","yes","P1"
"220","Q12",40,10,88.0358439575358,1,11,21.2550566,0,0,"P1 Q2","yes","P1"
"221","Q12",45,24,75.2362937652638,1,1,18.6322019,0,0,"P1 Q2","yes","P1"
"222","Q12",46,25,20.4708569787718,1,1,-6.24243989832962e-09,1,0,"P1 Q2","yes","P1"
"223","Q12",46,26,17.1189145343626,0,1,2.09579695820139e-08,1,0,"P1 Q2","yes","P1"
"224","Q12",46,24,64.1566359780139,1,2,20.4953034972293,0,0,"P1 Q2","yes","P1"
"225","Q12",49,25,248.874297324825,1,4,3.33592709012009e-09,0,0,"P1 Q2","yes","P1"
"226","Q12",49,27,73.3882751730973,1,3,3.13627691318379,0,0,"P1 Q2","yes","P1"
"227","Q12",50,27,95.2046167618266,0,4,0.111801908497766,0,0,"P1 Q2","yes","P1"
"228","Q12",50,25,238.015514184717,1,5,-1.74982943690338e-08,0,0,"P1 Q2","yes","P1"
"229","Q12",51,25,285.508015682542,1,6,2.54339882488352e-09,0,0,"P1 Q2","yes","P1"
"230","Q12",54,50,0.25,1,3,19.1740112996488,0,0,"P1 Q2","yes","P1"
"231","Q12",54,60,0.25,1,3,25.2766183365824,0,0,"P1 Q2","yes","P1"
"232","Q12",54,115,0.25,1,3,21.2248448953089,0,0,"P1 Q2","yes","P1"
"233","Q12",54,25,338.448863798329,1,9,-1.83367654393862e-08,0,0,"P1 Q2","yes","P1"
"234","Q12",55,60,0.25,1,4,27.0491714632332,0,0,"P1 Q2","yes","P1"
"235","Q12",55,50,0.25,0,4,18.5048284865257,0,0,"P1 Q2","yes","P1"
"236","Q12",55,115,0.25,0,4,21.1167370827081,0,0,"P1 Q2","yes","P1"
"237","Q12",55,25,432.032253529253,1,10,-4.44026682089316e-09,0,0,"P1 Q2","yes","P1"
"238","Q12",56,60,0.25,0,5,27.0512355257351,0,0,"P1 Q2","yes","P1"
"239","Q12",56,179,0.25,1,1,21.8012308333457,0,1,"P1 Q2","yes","P1"
"240","Q12",56,25,0.25,1,11,6.44066285029,0,0,"P1 Q2","yes","P1"
"241","Q13",30,12,6.00665849911439,1,1,31.3762371,0,0,"P1 Q3","yes","P1"
"242","Q13",30,11,6.22831972926241,1,1,8.26501205,0,0,"P1 Q3","yes","P1"
"243","Q13",31,11,16.1391782493853,1,2,8.53842299999999,0,0,"P1 Q3","yes","P1"
"244","Q13",31,12,12.4868325100545,1,2,30.9356496,0,0,"P1 Q3","yes","P1"
"245","Q13",32,12,0.25,1,3,31.5982316237199,0,0,"P1 Q3","yes","P1"
"246","Q13",32,11,47.3909344755587,1,3,5.40842534999999,0,0,"P1 Q3","yes","P1"
"247","Q13",33,12,54.0898840500459,1,4,27.6041027,0,0,"P1 Q3","yes","P1"
"248","Q13",33,11,25.0269485413131,1,4,5.66654565,0,0,"P1 Q3","yes","P1"
"249","Q13",34,11,13.812296732877,1,5,3.63640345,0,0,"P1 Q3","yes","P1"
"250","Q13",34,12,28.968777599551,1,5,27.9537777,0,0,"P1 Q3","yes","P1"
"251","Q13",35,14,0.25,0,1,5.653539412057,0,0,"P1 Q3","yes","P1"
"252","Q13",35,13,0.25,0,1,8.83438863376931,0,0,"P1 Q3","yes","P1"
"253","Q13",35,15,0.25,0,1,5.2936870679718,0,1,"P1 Q3","yes","P1"
"254","Q13",35,11,8.73201473950485,0,6,2.7640519,0,0,"P1 Q3","yes","P1"
"255","Q13",35,12,30.5428828082905,1,6,28.7359332,0,0,"P1 Q3","yes","P1"
"256","Q13",36,12,9.58545466646416,0,7,30.16988555,0,0,"P1 Q3","yes","P1"
"257","Q13",36,16,0.25,0,1,31.7327941238452,0,1,"P1 Q3","yes","P1"
"258","Q13",38,20,0.25,0,1,16.3622652032802,0,1,"P1 Q3","yes","P1"
"259","Q13",38,19,0.25,0,1,15.1554769209064,0,1,"P1 Q3","yes","P1"
"260","Q13",38,17,0.25,0,1,28.3338777144297,0,1,"P1 Q3","yes","P1"
"261","Q13",38,21,0.25,0,1,16.407151922072,0,1,"P1 Q3","yes","P1"
"262","Q13",38,22,0.25,0,1,1.4604081581518,1,1,"P1 Q3","yes","P1"
"263","Q13",38,18,0.25,0,1,28.8671183399263,0,1,"P1 Q3","yes","P1"
"264","Q13",39,24,0.25,0,1,0.9097136263889,1,1,"P1 Q3","yes","P1"
"265","Q13",39,23,0.25,0,1,18.2183480175088,0,1,"P1 Q3","yes","P1"
"266","Q13",41,25,0.25,0,1,11.3629456673742,0,0,"P1 Q3","yes","P1"
"267","Q13",45,29,0.25,0,1,6.6876198817701,0,1,"P1 Q3","yes","P1"
"268","Q13",45,28,0.25,0,1,6.0193894123977,0,1,"P1 Q3","yes","P1"
"269","Q13",45,27,0.25,0,1,22.3852394276396,0,1,"P1 Q3","yes","P1"
"270","Q13",46,30,0.25,0,1,2.79915503439861,1,1,"P1 Q3","yes","P1"
"271","Q13",46,31,0.249999999999998,1,1,12.8720816062798,0,1,"P1 Q3","yes","P1"
"272","Q13",49,32,34.6018658822118,1,1,-1.97724336903349e-08,0,0,"P1 Q3","yes","P1"
"273","Q13",56,43,20.3989435019772,1,1,9.08856909500557,0,0,"P1 Q3","yes","P1"
"274","Q13",56,44,19.8789248158758,1,1,11.0583284973926,0,0,"P1 Q3","yes","P1"
"275","Q13",56,41,65.15464054475,1,1,5.72503942656985,0,0,"P1 Q3","yes","P1"
"276","Q13",56,46,50.8703439656225,1,1,18.1689808372051,0,0,"P1 Q3","yes","P1"
"277","Q13",56,40,0.2074516670447,0,1,20.9286613102069,0,0,"P1 Q3","yes","P1"
"278","Q13",56,48,98.6021099470024,1,1,2.41395582354912,0,0,"P1 Q3","yes","P1"
"279","Q13",56,47,125.466153697979,1,1,17.0725331763943,0,0,"P1 Q3","yes","P1"
"280","Q13",56,42,3.2438411321197,1,1,1.78965109398632e-08,1,0,"P1 Q3","yes","P1"
"281","Q13",56,45,61.4957857569098,1,1,4.16185660862594,0,0,"P1 Q3","yes","P1"
